name,Control,CIP,FDR,AveExpr,P value,CTRL1,CTRL2,CIP1,CIP2,CTRL1 CPM,CTRL2 CPM,CIP1 CPM,CIP2 CPM
yfiR,0,-1.00686803218546,0.00446463294163671,5.05928563227722,0.000430573096771272,264,444,159,141,58.640,44.501,21.497,21.819
nagE,0,0.75953569633193,0.00447949042190457,7.21554033356704,0.000436775710072328,621,1093,1374,1121,137.938,109.548,185.769,173.466
selA,0,0.739766624423719,0.00447949042190457,7.1370210619757,0.000434920671119795,483,1254,1277,1087,107.285,125.685,172.654,168.205
hemC,0,0.725427294682859,0.00447949042190457,7.83935920175955,0.000435879277632142,792,2056,2008,1804,175.921,206.067,271.488,279.155
deoA,0,0.651701519423248,0.00447949042190457,7.16921428548264,0.000434906739772505,540,1254,1270,1069,119.946,125.685,171.708,165.420
recC,0,0.655176950340386,0.00449690411088082,7.3177864876922,0.000439493349612161,656,1275,1396,1189,145.712,127.789,188.744,183.989
recR,0,0.624476950019469,0.00451460048788466,7.2994631631226,0.000442246578405028,611,1356,1360,1171,135.717,135.908,183.876,181.203
zapA,0,-0.723609671141748,0.00453663415826348,8.88586228165603,0.000445433693997299,2761,6914,2392,2353,613.280,692.969,323.406,364.109
ydjF,0,-1.6354263841765,0.0045749885030236,3.46977441737524,0.000451274376148587,108,183,33,48,23.989,18.342,4.462,7.428
dppD,0,0.649883725711786,0.0045749885030236,7.38048045925689,0.000450776283795578,619,1468,1459,1246,137.494,147.133,197.261,192.809
cobC,0,0.879314448778614,0.00462974711234707,4.95569333818691,0.000458775394126002,120,227,299,242,26.655,22.752,40.426,37.448
idnR,0,-0.998707597176964,0.00462974711234707,4.41823406381905,0.000457985482509737,144,323,95,100,31.986,32.373,12.844,15.474
dinQ,0,0.885831396992288,0.00467292931669587,4.62146496065042,0.000464114068188842,89,189,236,196,19.769,18.943,31.908,30.330
dcyD,0,0.664485090986786,0.00478258109326522,7.35550067248174,0.000477173623817845,681,1287,1431,1229,151.265,128.992,193.476,190.178
yihA,0,0.644783468098098,0.00478258109326522,7.25474605960738,0.000477099972163515,596,1289,1258,1206,132.385,129.192,170.086,186.619
rbfA,0,0.675439077300314,0.00478974036181026,6.93479849416634,0.000478974036181026,455,1056,1021,978,101.066,105.840,138.042,151.338
hemX,0,0.622470503713308,0.00479679830766339,7.87244375792268,0.000480767540133157,886,2072,2000,1761,196.800,207.670,270.406,272.501
waaG,0,0.649814101651817,0.00486116632086829,7.01521727517565,0.000488321242663187,485,1128,1094,1002,107.729,113.056,147.912,155.052
usg,0,0.72890432395578,0.00489709071041008,7.09766759974394,0.000493040425265777,480,1206,1288,1011,106.619,120.874,174.142,156.445
glyS,0,0.642483056367531,0.00494091495316176,10.0780153648786,0.000498573050829248,4029,9594,9497,7981,894.931,961.577,1284.024,1234.999
dgcJ,0,-1.08210453967442,0.00501273667085863,4.32712988549802,0.000507598826525597,129,332,87,92,28.654,33.275,11.763,14.236
yegS,0,-0.731358649886278,0.00501273667085863,6.66387973082035,0.000508093716978187,693,1278,559,457,153.931,128.090,75.579,70.717
gpt,0,-1.42080465345585,0.00502996736100212,4.86828426477088,0.000510980811276406,302,405,125,101,67.081,40.592,16.900,15.629
ucpA,0,-0.803666480046742,0.00520841251815638,5.75191546080676,0.000530613497829413,319,808,276,253,70.857,80.983,37.316,39.150
obgE,0,0.748573404115305,0.00520841251815638,8.39734393630973,0.000531470665117998,1423,2457,2896,2738,316.080,246.258,391.548,423.685
ybeX,0,0.601801324507861,0.00521823234152075,9.10332265607366,0.000533655960550081,2130,4828,4781,3994,473.120,483.896,646.406,618.041
ydhR,0,-0.652835830648697,0.00523256635050368,6.61062028662278,0.000536308387852078,608,1273,521,484,135.050,127.589,70.441,74.895
maa,0,-0.955200107986157,0.00525999773388139,6.18696522381427,0.000540312692391898,525,1011,305,372,116.614,101.329,41.237,57.564
sodA,0,0.849944395637964,0.00527521328763143,11.1495328619992,0.000543071844123508,7183,20634,20750,18588,1595.504,2068.082,2805.465,2876.353
trpC,0,0.628676893991308,0.00536681359911824,7.88861520508047,0.000556152792470983,990,1896,2054,1754,219.901,190.030,277.707,271.418
nrdA,0,0.812509611053851,0.00536681359911824,9.2567178870727,0.000554105634559803,2100,5235,6299,4339,466.457,524.688,851.644,671.427
yidC,0,0.673165838403069,0.00536681359911824,10.0345368384574,0.00055580814412233,3982,8939,9873,7390,884.491,895.928,1334.860,1143.547
ytjA,0,-0.702348273877403,0.0053848362356961,8.86474109724735,0.000559241495680003,3192,5705,2431,2289,709.014,571.795,328.679,354.205
fmt,0,0.700273927425306,0.00542696757228508,8.74093731453047,0.000564847645278651,1492,3893,3711,3335,331.406,390.183,501.739,516.066
mscM,0,0.609098371674603,0.00543598622458242,7.07128501376838,0.000567018971271635,524,1164,1143,1005,116.392,116.664,154.537,155.516
ybaY,0,-0.636927621980558,0.00544514462132926,9.27371803552503,0.00056920899556299,3578,8601,3308,3094,794.753,862.052,447.252,478.773
osmE,0,-0.672350028599789,0.005463310318683,10.1887466578517,0.0005723467952906,7313,15316,5894,6033,1624.380,1535.075,796.887,933.561
yhaV,0,-0.698261485938461,0.00546882115439397,5.82559842652232,0.000574164216436374,352,763,308,267,78.187,76.473,41.643,41.316
menD,0,0.622262135955982,0.00547495692623315,6.78905977140529,0.000576049889744258,431,948,933,840,95.735,95.015,126.145,129.984
fusA,0,0.662978039726815,0.00549016964339087,14.0019921643786,0.000580140375015906,61458,142886,143704,123271,13651.190,14321.023,19429.229,19075.256
yiiS,0,-0.868057333957312,0.00549016964339087,4.72151902466716,0.000579982283258256,169,385,141,112,37.539,38.587,19.064,17.331
gadC,0,-0.864538507021011,0.0055118675953132,8.59347288308016,0.000583683031068313,2997,4665,2007,1702,665.700,467.559,271.353,263.372
trpA,0,0.81739849650755,0.00559012001205339,8.07865128401874,0.000593237225768931,1158,1856,2446,2179,257.218,186.021,330.707,337.184
yhjD,0,0.618689779681274,0.00560018992749388,6.92750333411762,0.000595575754193793,494,1009,1022,923,109.728,101.129,138.178,142.827
mscS,0,-0.609435963363069,0.00564704502811519,9.53688210039636,0.000601839266034952,4284,10149,4170,3604,951.572,1017.203,563.797,557.692
yfgM,0,0.606632931912111,0.00566873897739213,7.78012275145865,0.000605436747925554,832,1962,1873,1637,184.806,196.645,253.235,253.313
ymfI,0,-1.36280072682391,0.00567573658399069,4.74981529990901,0.000607471126449797,255.133,383.461,94,120.794,56.671,38.433,12.709,18.692
alr,0,0.611733506525994,0.00571069104524381,7.33931809247476,0.000612507225487601,618,1427,1352,1236,137.272,143.024,182.795,191.262
betT,0,-0.691872753399166,0.00573504063312473,6.4969478141344,0.000624339297840395,524,1288,494,427,116.392,129.092,66.790,66.075
hha,0,-0.763367986415276,0.00573504063312473,7.78040051926694,0.000625522572456462,1427,2962,1026,1155,316.968,296.872,138.718,178.728
ybdG,0,-0.800176282184096,0.00573504063312473,5.64890461049507,0.000621533947369227,354,646,270,219,78.631,64.747,36.505,33.889
slyB,0,-0.694880432513692,0.00573504063312473,8.8728080628987,0.000618028931938916,3230,5671,2546,2222,717.455,568.387,344.227,343.838
nrdB,0,0.741420685584823,0.00573504063312473,7.93262645030041,0.000623208794764865,820,2234,2216,1882,182.140,223.907,299.610,291.225
waaF,0,0.721538018098665,0.00573504063312473,7.53976110108528,0.000622242500193331,651,1654,1769,1349,144.602,165.775,239.174,208.748
mnmE,0,0.732574057517577,0.00573504063312473,7.25531024923073,0.000623383851110326,530,1356,1458,1114,117.725,135.908,197.126,172.383
yjbJ,0,-0.863132784920573,0.00573504063312473,7.50588282685811,0.000620039718899854,1383,2245,862,874,307.195,225.009,116.545,135.245
ynjE,0,-1.12851575119464,0.00584091155577972,4.30738947020641,0.000638394414940097,133,329,109,68,29.542,32.975,14.737,10.522
rrfA,0,-0.859702647210764,0.00590114619695956,8.47559771431924,0.000646316012047951,2470.34,4801.56,2131.1,1362.47,548.718,481.246,288.131,210.832
dnaC,0,0.694418163052894,0.00594100205615208,5.90841412670797,0.000652028343577689,236,487,506,478,52.421,48.811,68.413,73.967
rpoZ,0,0.632446701471208,0.00596536616847555,7.99355736039557,0.000656055009458196,943,2286,2111,1988,209.461,229.119,285.414,307.628
appY,0,-2.91477423167752,0.00596950618808245,3.3319976078503,0.000657863947258066,196,210,17,30,43.536,21.048,2.298,4.642
mtlA,0,0.614297953233312,0.00600460882451735,7.29900825462305,0.00066309399037187,608,1371,1404,1126,135.050,137.411,189.825,174.240
thrB,0,0.572016052634938,0.00607014306480593,9.60358035320347,0.000675836790208551,3144,6679,6657,5624,698.352,669.416,900.047,870.272
lptE,0,0.693236098010132,0.00607014306480593,7.55381542275037,0.000672637019526825,656,1705,1601,1492,145.712,170.887,216.460,230.876
infB,0,0.591520997462897,0.00607014306480593,11.1426053812009,0.000675076664184645,8942,19577,18792,17047,1986.217,1962.142,2540.737,2637.894
rhtC,0,0.608675526413404,0.00607014306480593,6.78010789142698,0.000674155607556497,443,923,949,805,98.400,92.509,128.308,124.568
pnp,0,0.591751480520589,0.00607030917812161,11.6241119539545,0.000677231772253023,12642,26980,26705,23397,2808.070,2704.122,3610.599,3620.509
nudB,0,0.649996681756044,0.00607635460620381,7.28862638461822,0.000679284086362466,565,1412,1343,1195,125.499,141.520,181.578,184.917
bioC,0,0.715843887827848,0.00610396611160391,6.06774631433574,0.000684210273274465,259,546,636,481,57.530,54.724,85.989,74.431
mliC,0,-1.21873774449491,0.00610396611160391,3.54963995004688,0.000685139053343296,97,173,57,41,21.546,17.339,7.707,6.344
yqaE,0,-0.940598498436106,0.00616069738381928,6.23752242465985,0.000692903832737951,592,962,338,360,131.496,96.418,45.699,55.707
dtpB,0,0.620655136396956,0.00617752066044719,6.53517114561033,0.000696196772844048,368,783,776,708,81.741,78.478,104.918,109.558
hslV,0,0.755777399100429,0.00625622226094296,6.49347347924783,0.000706484962800362,385,654,807,694,85.517,65.548,109.109,107.391
dppC,0,0.80864979951667,0.00628239100223563,6.90914508669965,0.000712289229278416,519,833,1109,932,115.281,83.489,149.940,144.220
valS,0,0.598998042542997,0.00628239100223563,10.6143001305161,0.000711059171503337,6138,13639,13854,11175,1363.386,1366.995,1873.104,1729.247
mntS,0,-1.00687845746102,0.00629102214928641,7.95491784461,0.00071816119291511,2127,3002,1254,1015,472.454,300.881,169.545,157.064
csgF,0,-1.11032481835674,0.00629102214928641,3.81606223452838,0.000718814035544746,92,235,72,53,20.435,23.553,9.735,8.201
gltB,0,0.740726288067043,0.00629102214928641,12.6138067762994,0.000718973959918447,26447,45735,57543,47613,5874.468,4583.878,7779.993,7367.752
selB,0,0.649975700978386,0.00629102214928641,7.49184894640391,0.000715525021480675,654,1620,1621,1310,145.268,162.368,219.164,202.713
sufB,0,0.659846171658658,0.00632736169037256,7.83338275279658,0.000724561826221801,975,1748,1992,1709,216.569,175.197,269.325,264.455
yejA,0,-0.83781598414656,0.00634553421325372,5.49839097347588,0.000733370849689616,317,597,210,224,70.413,59.835,28.393,34.662
glgP,0,0.574400100576723,0.00634553421325372,10.3415569743067,0.000733436080360077,5143,11346,10749,9700,1142.375,1137.175,1453.298,1501.002
wecE,0,0.616095861800203,0.00634553421325372,6.91900059844248,0.000732793266369157,458,1070,1060,884,101.732,107.243,143.315,136.792
fpr,0,0.671329620747139,0.00634553421325372,6.56587469215241,0.000730342354524575,339,847,819,733,75.299,84.892,110.731,113.426
dsbD,0,0.627939820463906,0.00634553421325372,6.38041839177629,0.000733837289968118,326,709,732,609,72.412,71.061,98.969,94.238
trkH,0,0.581391958004111,0.00634587498288484,7.06443667536566,0.000735315672619989,536,1151,1129,987,119.058,115.361,152.644,152.731
hipA,0,-0.830031040886269,0.00640902218886051,4.60558894558934,0.000744086022833692,158,342,123,112,35.095,34.278,16.630,17.331
rlmB,0,0.62119681694487,0.00644151830839792,6.52211544576949,0.000749319476691186,351,802,777,698,77.965,80.382,105.053,108.010
wzzB,0,-0.594881537997953,0.00647760278317252,8.99609609405152,0.000754985902619201,3176,6392,3005,2391,705.460,640.650,406.285,369.989
rluA,0,0.67684161805955,0.006494648817269,5.9213580943973,0.000759918092904944,223,526,534,460,49.533,52.719,72.198,71.182
paaH,0,1.717543217441,0.006494648817269,2.29108913177149,0.000758513399685491,15,25,68,45,3.332,2.506,9.194,6.963
aceF,0,0.901806565557697,0.00655748065083065,10.6281893286895,0.000768756801922777,6791,10144,14934,13093,1508.432,1016.702,2019.123,2026.043
metK,0,-1.00183207788997,0.00656916182150883,8.12150275406791,0.000771615833002624,1711,4691,1625,989,380.051,470.164,219.705,153.040
ybaB,0,0.678953924206222,0.0066396576595267,6.98810847613584,0.000782089700081087,452,1137,1058,1023,100.399,113.958,143.045,158.302
ftnB,0,-1.07571737754063,0.0066396576595267,4.37102595327351,0.000785810307408232,169,280,89,92,37.539,28.064,12.033,14.236
ygaC,0,-1.23337246805604,0.0066396576595267,4.18258609894006,0.000785918661739895,166,249,84,66,36.872,24.957,11.357,10.213
bipA,0,0.742755663701635,0.0066396576595267,11.404255351275,0.000785265930706671,9103,24952,24139,21128,2021.979,2500.862,3263.668,3269.398
gltD,0,0.576433276241053,0.00667926829522003,11.4058878062486,0.000792121840907046,10771,23658,22747,20076,2392.479,2371.168,3075.465,3106.609
yhgO,0,1.04758099985336,0.0066900021367198,4.44676094663208,0.000794911818512738,66,173,193,217,14.660,17.339,26.094,33.579
nagA,0,0.580777288134011,0.00670885197756056,7.02411315352324,0.000800194136099059,510,1142,1104,956,113.282,114.459,149.264,147.934
rsmJ,0,0.787344606242003,0.00670885197756056,5.09465784071402,0.000799943786275728,131,266,290,287,29.098,26.660,39.209,44.411
yeiI,0,0.664890187722028,0.00672829168479809,6.23405385512761,0.000807306151589575,273,667,651,579,60.639,66.851,88.017,89.596
trmH,0,0.67816954410331,0.00672829168479809,5.7022577124553,0.000807242285861477,198,439,465,388,43.980,44.000,62.869,60.040
rffC,0,0.742100696061749,0.00672829168479809,5.70639834096149,0.000808615553955326,187,445,499,382,41.537,44.601,67.466,59.112
purA,0,0.612367955072598,0.00672829168479809,10.770789632538,0.000806459805692443,7231,14230,15586,12472,1606.166,1426.229,2107.276,1929.948
minE,0,-0.779322260772149,0.00675549854689836,5.56699966640984,0.000813417171973476,335,601,250,214,74.411,60.236,33.801,33.115
abpA,0,-0.695134032104666,0.00676014237712212,6.32978175750022,0.00081550923914489,461,1161,439,381,102.398,116.363,59.354,58.957
ynfC,0,-0.706738704779335,0.00676904767820171,5.53766027032681,0.000820622176864454,303,602,252,216,67.303,60.337,34.071,33.424
amiC,0,-0.663772364021759,0.00676904767820171,6.38600077670629,0.00082118832377277,549,1047,468,389,121.945,104.938,63.275,60.195
cysE,0,0.669803086496074,0.00676904767820171,7.84421472293697,0.000818295705699946,806,2114,2040,1720,179.031,211.880,275.814,266.157
ynfU,0,-1.27646138707896,0.00682564662598964,5.60155345157306,0.000830173859151425,463,650,179,220,102.843,65.147,24.201,34.043
radD,0,0.672360493984652,0.00682564662598964,5.68619957622221,0.000831194286985949,195,437,449,392,43.314,43.799,60.706,60.659
argD,0,-0.830299012186595,0.00682564662598964,7.05237850378569,0.00083269793305724,889,1825,805,509,197.467,182.914,108.839,78.764
yafN,0,1.18017094247522,0.00686564447099824,3.87861635347744,0.000839134324233119,38,121,168,127,8.441,12.127,22.714,19.652
mraZ,0,-0.622137692339876,0.0068698436520705,6.39436391051479,0.000841205345151489,495,1130,467,410,109.951,113.256,63.140,63.444
galT,0,0.774531407354015,0.00696103476618241,5.93845490696835,0.00085395006995571,234,486,615,432,51.977,48.710,83.150,66.849
sucA,0,0.560397103907075,0.00714741171775237,9.85645839784755,0.000878434728122853,3837,7830,7924,6658,852.283,784.777,1071.350,1030.275
cnu,0,-1.65278586806167,0.00715221308804532,3.30199905730277,0.000881382885837743,111,149,37,32,24.656,14.934,5.003,4.952
ydjX,0,-1.51080759379964,0.00715221308804532,2.69776458022272,0.0008822684625616,59,107,30,19,13.105,10.724,4.056,2.940
pliG,0,-0.920699734277354,0.00715422221885245,4.01464735494912,0.000884138573531651,107,236,79,72,23.767,23.654,10.681,11.141
galP,0,-0.701909072896024,0.00718656062737368,7.59357569437212,0.000889764649103408,1348,2328,1084,877,299.421,233.328,146.560,135.709
yagH,0,1.11152174021559,0.00722300027584485,3.34492449388676,0.000898547098139057,35,70,109,83,7.774,7.016,14.737,12.844
rstA,0,-0.725554187529045,0.00722300027584485,5.49905395133268,0.000897875533436086,295,592,228,224,65.526,59.334,30.826,34.662
fimC,0,0.917191527704094,0.00722300027584485,6.54480766423773,0.000899189830258237,269,858,887,794,59.751,85.995,119.925,122.866
thrC,0,0.550084736816396,0.00722432193706845,10.1773896580044,0.000900992531833933,4660,10140,9751,8376,1035.090,1016.301,1318.366,1296.123
yeiE,0,0.595155243723818,0.00722861312403847,7.08490195877832,0.000903501172878283,566,1115,1114,1035,125.721,111.753,150.616,160.158
yffB,0,-0.774696529461071,0.00722861312403847,4.93414403546915,0.000904805996478285,187,436,157,145,41.537,43.699,21.227,22.438
lrp,0,-0.589985604739011,0.00727782691083213,9.67941077644206,0.000912616390405933,4634,11283,4595,4038,1029.315,1130.860,621.258,624.850
nagB,0,0.555452542238832,0.00735187526249697,7.44111678358018,0.00092356891052683,702,1509,1488,1240,155.930,151.242,201.182,191.881
cybB,0,-0.646925607359738,0.00735673800928434,6.43091699765785,0.000925847980760275,499,1198,492,403,110.839,120.072,66.520,62.361
gltW,0,-1.39824676554566,0.00735976918064408,5.33259527990309,0.000932904982308399,422.25,545,195.5,124.75,93.791,54.624,26.432,19.304
gltU,0,-1.39824676554566,0.00735976918064408,5.33259527990309,0.000932904982308399,422.25,545,195.5,124.75,93.791,54.624,26.432,19.304
gltT,0,-1.39824676554566,0.00735976918064408,5.33259527990309,0.000932904982308399,422.25,545,195.5,124.75,93.791,54.624,26.432,19.304
gltV,0,-1.39824676554566,0.00735976918064408,5.33259527990309,0.000932904982308399,422.25,545,195.5,124.75,93.791,54.624,26.432,19.304
ycbZ,0,0.538526645136806,0.00748687663338131,8.25673300734485,0.000950714493127786,1235,2689,2594,2179,274.321,269.510,350.717,337.184
frmR,0,0.874143570807173,0.00764208531261381,5.96703326402404,0.00097303898194595,187,570,581,528,41.537,57.129,78.553,81.704
evgA,0,-1.08247118798824,0.00764208531261381,7.21399729391752,0.0009738893300882,1279,1886,596,724,284.094,189.028,80.581,112.034
adk,0,-0.704793262745561,0.00770932459223438,9.06028211580469,0.000986471249732175,2959,8119,2973,2440,657.260,813.742,401.959,377.572
acrZ,0,-1.50828818176661,0.00770932459223438,5.55598089999706,0.00098831132055175,545,620,185,167,121.057,62.141,25.013,25.842
csgE,0,-1.53190780479825,0.00770932459223438,3.99613378201522,0.00098945072997838,104,351,81,46,23.101,35.180,10.951,7.118
nudI,0,-1.29782470591148,0.00770932459223438,3.01762761559936,0.000986682878957006,55,146,38,29,12.217,14.633,5.138,4.488
priB,0,0.573899726678169,0.00771866566665448,9.54432252721538,0.000992399871427004,2901,6663,6582,5243,644.377,667.812,889.907,811.315
ompA,0,0.634502896216226,0.00774309750478833,14.2883627637937,0.000997296912181354,74145,179695,169431,152445,16469.256,18010.275,22907.600,23589.712
yghJ,0,0.633902794891333,0.00776021008483996,6.7007179790656,0.00100302035110176,382,933,935,752,84.851,93.512,126.415,116.366
hemY,0,0.590145629803461,0.00776021008483996,8.07047624798254,0.00100133281861893,1000,2470,2306,1966,222.122,247.560,311.778,304.224
yraQ,0,-0.794845551306203,0.00776051779547472,5.27157908736551,0.00100481987782677,275,491,194,181,61.084,49.211,26.229,28.008
rep,0,0.667620027947478,0.00777800864120824,6.76564420103657,0.00100884828634266,389,978,1006,784,86.406,98.022,136.014,121.318
aceK,0,0.580204190764906,0.00786437256191308,8.76842800824721,0.00102183344171796,1867,3514,3633,3255,414.702,352.197,491.193,503.687
yjgM,0,-0.795125497877204,0.00792420979916414,4.60958291149352,0.00103140508497057,163,328,128,110,36.206,32.874,17.306,17.022
glyQ,0,0.537360733427246,0.00796341556374277,8.66983246254894,0.00103831382066941,1675,3519,3489,2870,372.055,352.699,471.724,444.111
ygiS,0,-0.78946780849121,0.007990955414242,4.73721709421174,0.00104371662553365,181,352,137,123,40.204,35.280,18.523,19.033
ubiH,0,0.553086778440814,0.00802949503818815,7.2211533098679,0.00105239186668316,619,1266,1264,1072,137.494,126.887,170.897,165.884
mnmG,0,0.751075603297915,0.00802949503818815,8.52629471878418,0.00105229721130944,1205,3450,3420,2788,267.657,345.783,462.395,431.422
yeeN,0,-0.596544988574736,0.00806109418794554,7.67713890577445,0.00106306355006024,1293,2527,1083,1063,287.204,253.273,146.425,164.491
mltB,0,0.607472785409166,0.00806109418794554,6.55427255966856,0.00106750090833564,384,781,837,665,85.295,78.277,113.165,102.904
norR,0,-1.0141426684098,0.00806109418794554,4.08115288175701,0.00106597146747295,123,245,94,61,27.321,24.556,12.709,9.439
tusC,0,0.750967094890108,0.00806109418794554,4.82294523139716,0.00105980643510016,107,228,245,228,23.767,22.852,33.125,35.281
avtA,0,0.660761603094357,0.00806109418794554,9.14288657387138,0.00106436353385444,2056,5073,5342,3933,456.683,508.451,722.255,608.602
yjjG,0,0.623718526565145,0.00806109418794554,6.4130904793014,0.00106611441462904,336,723,774,600,74.633,72.464,104.647,92.845
fimA,0,0.868295800432939,0.00807991123444812,10.3519048440397,0.00107182495967169,3950,12272,11839,10910,877.383,1229.985,1600.670,1688.240
dnaQ,0,-0.666661320400668,0.00810763556762795,6.32243613083699,0.00107734114345351,512,1029,473,352,113.727,103.133,63.951,54.469
ndk,0,-0.683044252501724,0.00812221928750789,6.42738547545501,0.00108112079858665,549,1122,515,370,121.945,112.455,69.630,57.255
rplR,0,0.703347615187779,0.00825118774880059,10.7330664263886,0.00110015836650675,5781,15923,14933,13106,1284.089,1595.913,2018.988,2028.054
ycaN,0,-1.77636564630815,0.00829056766981962,1.85840129255158,0.00110728896996004,36,65,13,11,7.996,6.515,1.758,1.702
metL,0,0.582709607254159,0.00831204565018973,7.65019311313962,0.00111204238857414,812,1712,1813,1385,180.363,171.588,245.123,214.318
evgS,0,-0.718990159109648,0.00831907384752056,7.8958551924946,0.00111675549154924,1631,2952,1151,1245,362.281,295.870,155.619,192.654
secB,0,0.672011833031679,0.00831907384752056,9.32281545744122,0.00111507327188401,2217,5998,5665,4791,492.445,601.161,765.926,741.371
modF,0,-0.622586718322642,0.00846276720017823,6.66612965051921,0.00113796393417363,574,1418,572,489,127.498,142.122,77.336,75.669
prlF,0,-0.896110994250351,0.00853925888128254,4.48072494565616,0.00115018589013193,139,340,125,89,30.875,34.077,16.900,13.772
dinJ,0,-0.56340816302841,0.00857108085127923,6.83021795111034,0.00115641567041069,658,1496,650,561,146.156,149.939,87.882,86.811
narU,0,-1.23152341416418,0.00860130759086879,5.2259354643787,0.00116244429119225,350,496,139,173,77.743,49.713,18.793,26.770
rpsE,0,0.676254989465633,0.00862247856210125,11.5890774767064,0.00116726070330486,10701,28711,27160,23175,2376.930,2877.615,3672.117,3586.156
grcA,0,-0.556667640808024,0.00865120131194052,9.99320230105029,0.00117332759468115,5912,13343,5535,5304,1313.187,1337.328,748.349,820.754
rpsH,0,0.688391393526588,0.00865120131194052,11.3554901466401,0.00117507246844725,9015,24452,22416,20479,2002.432,2450.748,3030.713,3168.971
ydfJ,0,-1.13839531277978,0.00869414868162248,3.04731791729737,0.00118287737164932,60,128,38,33,13.327,12.829,5.138,5.107
