GENE,Control,Treatment,FDR,AveExpr,P value,CRTL1,CTRL2,CTRL3,T1,T2,T3,CRTL1 CPM,CTRL2 CPM,CTRL3 CPM,T1 CPM,T2 CPM,T3 CPM
ygaU,0,1.76250606766621,0.000546681833661153,10.237723000855,0.0000422906352168935,27052,13582,15050,59238,40772,56306,537.019,602.719,768.180,2638.065,2060.341,2292.594
,0,-1.00218035205446,0.000550303427946389,5.96470416425796,0.00004265282196037,4103,2117,1594,947,976,1123,81.450,93.945,81.361,42.173,49.320,45.725
,0,1.43557056507107,0.000552149211731117,5.42948667397138,0.0000428781844256837,1214,773,384,2075,1380,1502,24.100,34.303,19.600,92.407,69.736,61.156
,0,-1.01228261976298,0.000552363798201115,4.34806721874418,0.0000429771803042155,1318,728,504,306,336,346,26.164,32.306,25.725,13.627,16.979,14.088
gbt_3,0,-1.39530703639419,0.000553454719663863,6.59283300446979,0.0000432047617765221,8490,4203,2199,1226,1096,1859,168.538,186.514,112.241,54.598,55.384,75.692
hisG,0,-1.41020255088483,0.000553454719663863,6.87779272912951,0.0000432270492031397,9900,5358,2708,1504,1302,2280,196.528,237.768,138.221,66.978,65.794,92.834
argF,0,-1.17563797265958,0.00055660505387172,5.10833050339411,0.0000436390309042368,2243,1280,969,434,464,727,44.527,56.802,49.460,19.327,23.447,29.601
,0,1.30863128775065,0.00055660505387172,6.72861810155515,0.0000435863504783579,3421,1696,1062,4480,2781,4492,67.911,75.262,54.206,199.509,140.533,182.899
,0,1.14796372514576,0.000558131561358057,3.43706371423928,0.0000439541322912823,373,194,104,356,323,447,7.405,8.609,5.308,15.854,16.322,18.200
idh,0,-1.81459323972081,0.000558131561358057,9.60672465695801,0.0000438961933017921,78498,42514,19209,7115,9663,12368,1558.291,1886.615,980.463,316.855,488.303,503.584
,0,-1.688852366782,0.000558131561358057,4.53817224202367,0.0000440082867727549,2203,1382,482,260,284,350,43.733,61.328,24.602,11.579,14.351,14.251
,0,1.36371095177133,0.000562963691537279,7.03975286485416,0.0000444732086025872,3834,1930,1484,4943,3362,6894,76.110,85.646,75.746,220.128,169.893,280.701
,0,1.13685471347195,0.000563643417523358,5.13715673309217,0.0000446109188709052,958,602,462,1084,989,1608,19.018,26.715,23.581,48.274,49.977,65.472
clpB,0,1.85421416486282,0.000567602935141491,9.77712343370474,0.0000450089076606459,25693,12982,6098,47300,33702,34151,510.041,576.093,311.253,2106.426,1703.071,1390.516
,0,-1.20445542902466,0.000569288147820565,6.05604336193013,0.0000452273934697215,5034,2777,1493,869,896,1293,99.932,123.233,76.205,38.699,45.278,52.647
,0,1.2999165437186,0.000569290451272565,5.02956557983544,0.0000453908750273509,747,510,473,1152,1005,1407,14.829,22.632,24.143,51.302,50.786,57.288
cobA,0,-1.31254812124627,0.000569290451272565,4.15079242567572,0.0000453972859488482,1442,803,379,252,261,262,28.626,35.634,19.345,11.222,13.189,10.668
,0,1.15887161908036,0.000571382363075678,4.96602968851074,0.0000456492691322945,1069,572,299,1048,1035,1136,21.221,25.383,15.262,46.671,52.302,46.254
,0,1.25394802998839,0.000571740559692179,5.27462906441652,0.0000457631063578328,1306,708,341,1413,1239,1474,25.926,31.418,17.405,62.926,62.611,60.016
thiI,0,-1.36210472070325,0.000573203012928877,6.10382292550853,0.0000459656015733695,4864,3087,1787,816,798,1467,96.557,136.990,91.212,36.339,40.326,59.731
,0,1.07762154748971,0.000575336121784036,3.17239184964888,0.0000463081689914114,308,163,93,308,273,327,6.114,7.233,4.747,13.716,13.796,13.314
,0,1.46605383525738,0.000580880662986582,2.86293790673953,0.0000468410252907648,243,125,52,286,260,300,4.824,5.547,2.654,12.737,13.139,12.215
,0,1.10452033367966,0.000582932068468602,4.54506943474279,0.0000470933344924702,691,350,334,810,668,894,13.717,15.532,17.048,36.072,33.756,36.401
,0,-1.60624970881721,0.000583654019368954,7.4003877863527,0.0000473076431129266,11833,5583,7564,2084,2101,2577,234.901,247.753,386.081,92.807,106.170,104.927
,0,1.10566948909732,0.000584880581242796,6.132393438806,0.0000475122845099603,2009,1385,784,2439,1925,2819,39.881,61.461,40.017,108.617,97.276,114.780
fabD,0,-1.90877592099849,0.000587403267980208,7.21471784445796,0.0000478611538591157,15459,9265,3431,1284,1611,2562,306.882,411.147,175.125,57.181,81.409,104.316
,0,1.26102024552618,0.000587403267980208,7.266238822772,0.0000479690623720145,4568,2344,1836,6592,4157,5991,90.681,104.018,93.713,293.564,210.067,243.934
,0,-1.19253263198535,0.000587403267980208,5.66505438139647,0.0000479798764127521,3598,2280,1110,715,769,825,71.425,101.178,56.656,31.841,38.860,33.591
,0,1.598710917694,0.000590673970899325,7.73901899816221,0.0000484231158137768,5808,3883,1658,9318,6167,10732,115.297,172.313,84.627,414.962,311.638,436.972
,0,1.31991828216989,0.000590673970899325,8.12651371066412,0.0000483703574213892,6542,5003,3319,9932,8330,12859,129.868,222.015,169.408,442.305,420.942,523.576
typA,0,-1.7988671949268,0.000594316099730547,7.0598296694448,0.0000488102803624283,12661,7022,3522,1367,1168,2735,251.338,311.611,179.769,60.877,59.023,111.360
,0,1.01557270493896,0.000596904283624436,3.14980370328862,0.0000491118146610059,295,167,97,287,263,324,5.856,7.411,4.951,12.781,13.290,13.192
rep_2,0,-1.53246496196517,0.000599106556407568,7.26438065206391,0.0000494716101132498,10439,5870,5709,1714,1720,3105,207.228,260.489,291.398,76.330,86.917,126.425
wbpX,0,1.12801525481647,0.000599106556407568,5.23895875574031,0.0000494246176222877,1067,634,493,1437,1201,1219,21.181,28.135,25.164,63.994,60.690,49.634
,0,-1.28385098034117,0.000599542559583281,5.8372290250375,0.0000495969772795828,5419,1962,1367,857,716,948,107.574,87.066,69.774,38.165,36.182,38.599
bkdA2,0,2.22075278543638,0.000599800602804557,8.30675488711367,0.0000497971285977252,9515,4362,1605,17313,15941,13301,188.886,193.570,81.922,771.006,805.550,541.573
,0,-1.0823925032645,0.000599800602804557,5.27706778522471,0.0000497963644895542,2343,1297,1175,625,524,703,46.512,57.556,59.974,27.833,26.479,28.624
,0,-1.31230212695961,0.000602601789815887,4.96554199885666,0.0000501195109132903,2561,1382,682,404,376,613,50.839,61.328,34.811,17.991,19.000,24.959
nirQ,0,1.15601249473729,0.000603198050287254,5.05058064719162,0.0000502590117917089,1067,588,349,1314,1028,1083,21.181,26.093,17.814,58.517,51.948,44.096
,0,1.67052490344843,0.000605204835073867,8.49102399360548,0.0000505164268357975,8498,3979,4774,17196,12824,14785,168.697,176.573,243.674,765.795,648.038,601.996
moaB1,0,-1.3012822521798,0.00060725595551876,2.88477024158264,0.0000508049258631857,604,293,173,102,119,104,11.990,13.002,8.830,4.542,6.013,4.235
atuE,0,1.87422664600333,0.00060725595551876,1.75044052178382,0.0000508686610525478,69,75,20,147,132,167,1.370,3.328,1.021,6.546,6.670,6.800
,0,-1.30294091968901,0.000608896713410148,4.83539672467525,0.0000510968623714284,2272,1316,608,403,425,420,45.102,58.399,31.033,17.947,21.477,17.101
ftsN_1,0,-1.01254543749929,0.00061159964543568,5.94189636106075,0.0000514592854495082,4164,2173,1479,878,914,1217,82.661,96.430,75.491,39.100,46.187,49.552
rbfA,0,-1.68528248552033,0.000612949775900168,5.27783303533593,0.0000517110706751372,4530,1846,830,486,386,633,89.927,81.919,42.365,21.643,19.506,25.774
,0,-1.15035353424754,0.000618583205755584,5.08099154647717,0.0000522785329651835,2148,1191,999,426,491,680,42.641,52.852,50.991,18.971,24.812,27.687
,0,1.05309212760404,0.000624768937258812,5.05359494685969,0.0000529875578029907,1110,580,380,1024,893,1450,22.035,25.738,19.396,45.602,45.126,59.039
,0,-1.27587476765319,0.000631590450956427,7.91086656143692,0.0000536602410262578,17693,9941,6048,3181,3856,3612,351.230,441.145,308.701,141.661,194.856,147.069
cidA_2,0,-1.24032281837899,0.000636241209883312,2.51895270289536,0.0000543398737908985,447,207,147,70,76,116,8.874,9.186,7.503,3.117,3.841,4.723
,0,1.37460726910012,0.000636241209883312,2.93285206340124,0.0000541630749639315,207,94,111,256,233,367,4.109,4.171,5.666,11.401,11.774,14.943
yhcG_1,0,1.09026171514237,0.000636241209883312,3.87640278271177,0.0000542516298594443,458,240,185,566,436,481,9.092,10.650,9.443,25.206,22.032,19.585
liuE,0,1.62780657651308,0.000640543488863658,7.72035606566625,0.0000548027966325443,6338,3626,1546,9286,8347,7748,125.818,160.909,78.911,413.536,421.801,315.473
,0,-1.27652468025274,0.000641149861555436,5.93137165512619,0.0000549502415254696,4894,2661,1337,780,772,1193,97.153,118.085,68.243,34.736,39.012,48.575
flgB,0,-1.45232547678528,0.000647475643469182,5.31901639910736,0.0000555889060423683,3141,1350,1358,438,661,587,62.353,59.908,69.315,19.506,33.402,23.901
dut,0,-1.60296766725524,0.000648896537782779,4.72088216083844,0.0000558769377759446,2558,1446,533,331,294,423,50.780,64.168,27.205,14.741,14.857,17.223
,0,1.3035082538632,0.000652564708502999,4.8680261665493,0.0000563176279957127,942,519,262,1272,879,1046,18.700,23.031,13.373,56.646,44.419,42.590
,0,1.85854031533959,0.000655090878126409,1.82691728885939,0.000056730928631904,75,57,30,126,110,261,1.489,2.529,1.531,5.611,5.559,10.627
aprI,0,1.05476207711313,0.000658874722818484,3.11415587761417,0.0000571568175108597,301,135,105,303,258,302,5.975,5.991,5.359,13.494,13.038,12.296
fliF,0,-1.21621825768055,0.000659130166065501,6.76058170665383,0.0000572772226585463,8308,4510,2454,1443,1710,1736,164.925,200.137,125.257,64.262,86.412,70.684
,0,1.10124903377596,0.000669141722024494,3.03289154891522,0.0000582469467375621,273,138,91,243,236,365,5.419,6.124,4.645,10.822,11.926,14.862
,0,1.12132120339653,0.000670582785954279,4.18039537293321,0.0000584723401078035,477,354,220,687,535,627,9.469,15.709,11.229,30.594,27.035,25.529
prs,0,-2.20127491162726,0.000678933472522301,6.71850588447376,0.0000594028839425534,16165,7281,2093,1158,1041,1113,320.897,323.104,106.831,51.570,52.605,45.318
,0,1.34589783547641,0.000682831116080085,5.1955220118732,0.0000598779224485354,1128,599,360,1733,1176,1181,22.392,26.581,18.375,77.176,59.427,48.086
lpoA,0,-1.14561823445162,0.000682831116080085,7.220823447541,0.0000601319006056501,9948,5307,4122,1982,2039,3038,197.481,235.505,210.394,88.265,103.037,123.697
,0,1.01514196045062,0.000682831116080085,6.02268997698872,0.0000601510194668849,2045,1076,869,2304,1830,2269,40.596,47.749,44.355,102.605,92.476,92.386
fbp,0,-1.17132304848121,0.000682831116080085,7.28709384491482,0.0000600757448376752,10217,5909,4245,2033,2098,3220,202.821,262.220,216.673,90.536,106.019,131.108
mmsA,0,1.2734013720479,0.000689062091729976,7.5656578415146,0.0000608026171268663,5051.58,2999,2379,7819,6428,6190.26,100.281,133.085,121.429,348.206,324.828,252.047
ccpR,0,-1.80137579310355,0.000690132577332184,9.98808357506138,0.0000609999431149181,111577,57164,22222,12997,11661,12395,2214.954,2536.728,1134.252,578.800,589.268,504.683
xylL,0,1.16270692786437,0.000690695233191823,1.71309373452072,0.000061152626101646,98,58,36,122,92,126,1.945,2.574,1.838,5.433,4.649,5.130
sulA,0,1.3510867478705,0.000692805664129762,3.14680962938337,0.0000614427440985555,291,163,69,336,268,391,5.777,7.233,3.522,14.963,13.543,15.920
,0,1.83721983133806,0.000692976528739957,1.12835564647591,0.00006156118812476,60,29,16,100,115,77,1.191,1.287,0.817,4.453,5.811,3.135
,0,-1.10774830740604,0.000693913373073077,4.70452376989423,0.000061747843750876,1697,876,754,344,363,542,33.688,38.874,38.486,15.319,18.344,22.068
,0,1.23143928999832,0.00069833614579382,2.53868448548882,0.0000622454933946496,179,113,52,180,195,247,3.553,5.015,2.654,8.016,9.854,10.057
,0,-1.08264748263159,0.000698914127751459,3.29218155872028,0.0000624011868420218,605,325,295,140,148,176,12.010,14.422,15.057,6.235,7.479,7.166
,0,1.33816368064528,0.000701400815492938,2.54608714599539,0.0000627291565176152,162,78,79,198,162,294,3.216,3.461,4.032,8.818,8.186,11.971
carB,0,-1.58634550335773,0.000701400815492938,9.70807972944407,0.0000628322984217105,83149,40832,18543,11049,10257,11646,1650.620,1811.974,946.469,492.049,518.319,474.187
oprN_1,0,1.52809217233787,0.000706545741358624,4.06854464173115,0.0000639250655842428,498,311,122,784,591,613,9.886,13.801,6.227,34.914,29.865,24.959
iscU,0,-1.15368975144053,0.000706545741358624,6.53640612340923,0.0000638264482056826,6841,3917,2010,1342,1213,1768,135.803,173.822,102.594,59.764,61.297,71.987
ambC,0,1.37236191908252,0.000706545741358624,3.02144541800843,0.000063763579093414,242,149,69,365,265,284,4.804,6.612,3.522,16.255,13.391,11.564
,0,1.68949382730629,0.000706545741358624,3.1593704940284,0.0000637061854295305,244,161,60,394,416,314,4.844,7.145,3.063,17.546,21.022,12.785
rhtC_2,0,-1.1759866140024,0.000706545741358624,2.84542133985153,0.000063433445084963,473,270,196,92,125,114,9.390,11.982,10.004,4.097,6.317,4.642
,0,-1.2214685234352,0.000707412161364589,6.66377341451299,0.0000642143398824019,6548,3977,2830,1246,1330,2156,129.987,176.485,144.448,55.489,67.209,87.785
,0,-1.88401954684446,0.000707412161364589,5.92508091226278,0.0000641831981442954,6669,2708,1800,446,728,1154,132.389,120.171,91.875,19.862,36.788,46.987
,0,1.18520694561717,0.000709534945658047,4.28421263446211,0.0000645127913029377,537,289,279,730,643,649,10.660,12.825,14.241,32.509,32.493,26.425
,0,-1.52433301214775,0.000717468571439745,2.64183989114114,0.0000653410787225644,592,279,142,66,76,119,11.752,12.381,7.248,2.939,3.841,4.845
,0,-1.65017158108161,0.000719230412208337,5.90274643071247,0.0000656429574148703,6840,3000,1208,713,682,921,135.783,133.129,61.659,31.752,34.464,37.500
fliD,0,-1.41876560324393,0.000719230412208337,9.81393800876682,0.0000657159401823984,77670,36476,22961,13946,11486,12385,1541.854,1618.671,1171.972,621.062,580.425,504.276
,0,-1.20584324749838,0.000720219922175191,6.4460232708407,0.0000659137028194317,5039,3319,2731,1107,1359,1549,100.031,147.285,139.395,49.298,68.675,63.070
,0,-1.11934085520649,0.000724033005616581,4.71531105644158,0.0000663705915120282,2006,1067,546,407,374,446,39.822,47.350,27.869,18.125,18.899,18.160
,0,1.36836136112685,0.000729774044227613,7.92321094555943,0.0000670056358986749,6261,3229,3364,9949,7712,9508,124.289,143.291,171.705,443.062,389.712,387.134
osmE,0,1.9976514090599,0.000734239218987241,8.28066232528604,0.0000676030703741316,6149,3019,3984,19931,12273,12128,122.066,133.972,203.351,887.594,620.194,493.812
rnpA,0,-1.37274893435212,0.000734239218987241,8.17888280106448,0.0000676344965470435,19124,10216,10180,3709,3469,5615,379.637,453.349,519.606,165.174,175.300,228.624
pyrC,0,-1.8344343527101,0.000734433305365127,5.56552374207098,0.0000677618446893745,5053,2969,982,441,566,742,100.309,131.753,50.123,19.639,28.602,30.212
iscA,0,-1.14494375850494,0.000736145887182614,5.7687854867264,0.000068029579677034,3915,2340,1175,816,685,1057,77.718,103.841,59.974,36.339,34.615,43.038
,0,1.16227557866797,0.000736617349211276,5.31349461817223,0.0000685527714823598,1057,659,539,1568,1255,1295,20.983,29.244,27.512,69.828,63.419,52.728
,0,-1.18195652132045,0.000736617349211276,6.95012332065648,0.0000686081445920419,9657,4775,2848,1975,1450,2304,191.704,211.897,145.367,87.953,73.273,93.811
,0,1.31472164481722,0.000736617349211276,4.74697156270006,0.00006862212598853,765,481,268,1181,941,826,15.186,21.345,13.679,52.594,47.552,33.632
aprF_3,0,1.22127204927595,0.000736617349211276,3.71742425737826,0.0000683906761025715,347,220,168,533,442,412,6.888,9.763,8.575,23.736,22.336,16.775
,0,-1.44978755341778,0.000736617349211276,3.06783421164754,0.0000682371132009781,715,422,175,101,105,148,14.194,18.727,8.932,4.498,5.306,6.026
fruI,0,-1.39815934595626,0.000738916931792254,5.26306410679006,0.0000690566278482252,3280,1947,771,505,507,615,65.112,86.401,39.353,22.489,25.620,25.041
,0,-1.51614456265166,0.000738916931792254,8.15032135536726,0.0000690000996024704,22932,15016,6534,3140,3375,5351,455.231,666.355,333.507,139.835,170.550,217.875
flgK,0,-1.23464543002927,0.000739477516129575,7.27342627033501,0.0000692192398463814,12531,6545,3340,2456,2001,2470,248.757,290.443,170.480,109.374,101.117,100.570
,0,-1.470094482708,0.000742958956630483,7.73788160120439,0.0000697145193262195,20451.5,10231,4437,2646,2661,3511,405.990,454.014,226.473,117.835,134.469,142.956
infB,0,-1.97909122571394,0.000742958956630483,9.73745179839711,0.000069766603469549,113786,49786,17997,9322,7934,12451,2258.806,2209.320,918.600,415.140,400.931,506.964
,0,1.69790380667441,0.000746083337175613,-0.919461277055364,0.0000703533040251726,12,7,5,18,19,28,0.238,0.311,0.255,0.802,0.960,1.140
,0,1.31763169838834,0.000746083337175613,4.4743006105058,0.0000703936134196099,725,380,201,1012,615,844,14.392,16.863,10.259,45.068,31.078,34.365
,0,1.31337003528213,0.000759938128515638,3.69953877232974,0.000071814096509005,365,205,149,584,448,396,7.246,9.097,7.605,26.007,22.639,16.124
rpmC,0,-1.09536957551251,0.000761641886565283,6.63843986057319,0.0000721466747386937,6570,3376,2774,1505,1249,2049,130.423,149.814,141.590,67.023,63.116,83.429
catB,0,-1.56981726214648,0.000761641886565283,2.64557904238229,0.0000722021523111522,602,294,138,69,97,87,11.951,13.047,7.044,3.073,4.902,3.542
,0,1.07764376668497,0.000763940196900682,4.9948051835897,0.0000725338955769466,830,551,462,1071,977,1149,16.477,24.451,23.581,47.695,49.371,46.783
,0,1.0604931785357,0.000766287801138932,7.19292767884983,0.0000728710116450498,4182,2536,1942,4580,4158,6066,83.018,112.538,99.123,203.963,210.117,246.987
,0,1.19197051754248,0.000771702625096902,4.52589749479655,0.0000735009654847101,551,461,279,857,750,792,10.938,20.457,14.241,38.165,37.900,32.248
mreC,0,-1.35011789215534,0.000773558872117619,5.73312372001326,0.0000739083674209858,4400,2371,1192,652,613,1103,87.346,105.216,60.842,29.036,30.977,44.911
polA,0,-1.05896079322945,0.000773558872117619,7.55895730503609,0.0000738396238783204,12593,7290,4423,2730,2768,3554,249.988,323.503,225.758,121.576,139.876,144.707
trpG,0,-1.01557576980016,0.000776396622049714,5.94466693097641,0.0000745266693396953,3874,2337,1485,841,964,1213,76.904,103.707,75.797,37.453,48.714,49.389
,0,-1.17997349518253,0.000776396622049714,4.7273529100546,0.0000744809630648076,2163,1085,545,408,370,432,42.938,48.148,27.818,18.170,18.697,17.590
,0,1.06802641362023,0.000783946931667542,7.04846047396212,0.0000754851271213642,4209.8,2310,1582.61,4618,4329,4240,83.570,102.509,80.779,205.655,218.758,172.639
glgP,0,1.09764906776133,0.000792269037943816,6.1175268679928,0.0000764045412952227,2162,1229,809,2534,2336,2133,42.919,54.539,41.293,112.847,118.046,86.849
,0,1.40728305923469,0.000799562552300127,5.68453972836588,0.0000772270880743005,1423,676,658,2146,2086,1581,28.248,29.998,33.586,95.569,105.412,64.373
folC,0,-1.2339616204977,0.000803557247092114,7.39258932440355,0.000077852468417033,12674,7692,3580,2283,2355,2909,251.596,341.343,182.730,101.670,119.006,118.445
rph,0,-1.02959309581288,0.000803557247092114,6.44515402163812,0.0000778108230269123,5800,3443,1947,1255,1274,1706,115.138,152.788,99.378,55.889,64.379,69.463
,0,1.02234866900923,0.000803593750230285,4.03584503271892,0.0000779757834848585,502,281,216,619,448,555,9.965,12.470,11.025,27.566,22.639,22.598
,0,-1.63595845930243,0.000806034865574955,4.80833811978549,0.0000783327965948532,2817,1505,579,365,266,490,55.921,66.786,29.553,16.255,13.442,19.951
,0,1.1920134968401,0.000809826876843073,1.09006562734781,0.000078822022742365,60,39,23,69,68,84,1.191,1.731,1.174,3.073,3.436,3.420
femI,0,-2.03051185665164,0.000811645870884209,1.57447048483648,0.0000791200476312823,309,208,65,27,33,43,6.134,9.230,3.318,1.202,1.668,1.751
,0,-1.02841994195062,0.000817827332648449,5.96328764858597,0.0000802876653099052,4284,2060,1612,943,1040,1024,85.043,91.415,82.279,41.995,52.555,41.694
pitA,0,-1.14899931189749,0.000817827332648449,3.02394553349623,0.0000803151180584671,530,333,202,126,91,169,10.521,14.777,10.310,5.611,4.599,6.881
,0,1.89161450991235,0.000817827332648449,2.6311741670431,0.0000801042185403884,120,59,98,291,285,233,2.382,2.618,5.002,12.959,14.402,9.487
rutB_3,0,1.23972345513601,0.000817827332648449,2.93800486896177,0.0000803321228521878,228,139,77,237,213,392,4.526,6.168,3.930,10.554,10.764,15.961
,0,1.38886230697817,0.000822222492590509,5.84488258120652,0.0000808863981382823,1329,773,864,2138,1700,2706,26.382,34.303,44.100,95.212,85.906,110.179
,0,-1.67286492815381,0.000823445499938764,6.37137702751926,0.0000811294493157733,7186,4502,2025,860,788,1757,142.652,199.782,103.360,38.299,39.820,71.539
,0,-1.26638360171977,0.000824705239264534,4.21281927009943,0.0000813764895503236,1393,719,477,209,238,412,27.653,31.907,24.347,9.307,12.027,16.775
motB,0,-1.03209544182881,0.000827574092227051,6.71537681602478,0.0000819041903995113,6387,3609,2927,1573,1700,1809,126.791,160.154,149.399,70.051,85.906,73.656
hslU,0,1.35076513497874,0.000827574092227051,7.3384418648238,0.0000819062747412076,5739,2761,1348,5938,5272,6517,113.927,122.523,68.804,264.439,266.411,265.351
,0,-1.21314189530772,0.000832031413372768,6.86540315284974,0.0000824714398409436,8056,4423,3136,1450,1479,2542,159.922,196.276,160.067,64.573,74.739,103.502
,0,1.70584197559176,0.000834858628769499,6.80373555135275,0.000082876113692128,2851,1062,1548,4729,3560,5973,56.596,47.128,79.013,210.598,179.898,243.201
dedA,0,-1.2330777678827,0.000836684868637532,5.69174167293689,0.0000831821146789736,3864,1930,1342,628,638,1151,76.706,85.646,68.498,27.967,32.240,46.865
,0,-1.32469155764404,0.000843198159246925,7.91744084545363,0.0000840810207983593,18840,11312,5337,3309,2797,4601,373.999,501.985,272.410,147.361,141.341,187.337
pvdD,0,1.09444752814963,0.000843198159246925,2.58235608137999,0.0000839987418386931,217,94,65,207,190,210,4.308,4.171,3.318,9.218,9.601,8.551
fliG,0,-1.13017169012398,0.000844155629394001,6.73516840283053,0.0000845106276717407,8036,4433,2243,1573,1562,1805,159.525,196.720,114.487,70.051,78.933,73.494
,0,-1.00496257419091,0.000844155629394001,5.1771863597389,0.0000846551689666421,2158,1379,903,616,576,569,42.839,61.195,46.091,27.433,29.107,23.168
,0,-1.81678118554346,0.000844155629394001,6.28079435061997,0.0000843683465487946,5707,3258,3272,645,831,1641,113.292,144.578,167.009,28.724,41.993,66.816
rluD,0,-1.11932303834663,0.000844155629394001,6.6222047128546,0.0000846797940948223,6249,3512,2770,1278,1376,2072,124.051,155.850,141.386,56.914,69.534,84.365
rbsC,0,1.30947515742406,0.000845254754894316,4.77652560888693,0.000084916038872972,853,494,250,1028,1094,864,16.933,21.922,12.760,45.780,55.283,35.179
,0,1.05613423872421,0.00085057541497394,5.65663008676087,0.0000857041258790257,1635,784,670,1756,1648,1605,32.457,34.791,34.198,78.201,83.279,65.350
hmgA,0,1.02297117567817,0.000851502927029561,7.48411625908871,0.0000859245016543468,5455,2994,2414,5676,5275,6767,108.289,132.863,123.215,252.771,266.563,275.530
,0,1.23825079126833,0.000852775668979745,7.4287531516266,0.0000863560778115402,5663,3025,1680,6668,5882,5621,112.418,134.238,85.750,296.948,297.236,228.869
,0,1.13621913411316,0.000852775668979745,3.0889050685941,0.0000864849981259977,285,159,81,322,259,296,5.658,7.056,4.134,14.340,13.088,12.052
folD,0,-1.20506724166931,0.000852775668979745,5.16583462633665,0.0000862229065972982,2662,1495,820,454,450,776,52.844,66.343,41.854,20.218,22.740,31.596
,0,2.06536651238348,0.000852775668979745,10.1275882850301,0.0000865613698874954,25917,8915,13983,64587,42914,53117,514.487,395.615,713.718,2876.274,2168.583,2162.748
,0,1.17457594072427,0.00086889238574303,6.5807230336139,0.0000884563272413906,2981,1721,1018,3688,3294,2938,59.177,76.372,51.961,164.239,166.456,119.626
aguB_2,0,1.66906247042374,0.000872793739119866,6.95715202774172,0.0000889835918256056,3737,2146,865,6073,4942,4285,74.184,95.232,44.151,270.451,249.735,174.471
ppk2,0,-1.51496277746575,0.000877248084979118,8.28079260828531,0.0000896807491580324,29296,15414,6684,4323,4254,3955,581.565,684.017,341.164,192.518,214.968,161.035
rhlG,0,-1.08395557238869,0.000879369374474714,2.41806397940451,0.0000900472142292635,378,196,126,71,77,108,7.504,8.698,6.431,3.162,3.891,4.397
,0,1.13306604076096,0.00088307102940501,4.26750273422913,0.000090557887648032,627,378,184,703,622,645,12.447,16.774,9.392,31.307,31.432,26.262
,0,1.066147704222,0.000896612162885522,6.32204645200294,0.0000922138012208988,2448,1492,923,2393,2153,3659,48.596,66.209,47.112,106.568,108.798,148.982
gabP,0,-1.15841716119459,0.000898399648538183,6.17083748470264,0.0000925315482396608,5931,2806,1531,1136,890,1315,117.738,124.520,78.145,50.590,44.975,53.542
vgrG1_2,0,-1.27244283467983,0.000899387939927707,4.10101129043307,0.0000931177479550337,1251,734,415,211,197,388,24.834,32.572,21.182,9.397,9.955,15.798
,0,1.24397468882604,0.000899387939927707,7.89258418616917,0.0000929645419831422,7875,4104,2308,7482,6852,11422,156.329,182.120,117.805,333.198,346.254,465.066
,0,1.1391431878002,0.000899387939927707,7.47757101704753,0.0000931695659934053,4962,3301,2097,5243,5200,8301,98.502,146.486,107.035,233.488,262.773,337.989
,0,-1.0535840891204,0.000909835826571615,7.37655037616546,0.0000943874996711647,11156,6580,3768,2507,2252,3270,221.462,291.996,192.326,111.645,113.801,133.144
,0,1.16894027257622,0.000910508872315362,4.96864650592012,0.0000946564544592829,940,508,382,968,1276,1011,18.660,22.543,19.498,43.108,64.480,41.165
,0,1.3613907124089,0.000910508872315362,6.0767435807242,0.0000947287513602806,2306,1196,546,2650,1889,3038,45.777,53.074,27.869,118.013,95.457,123.697
,0,1.19345713250503,0.000911130976216071,4.81182247655365,0.0000949292819160878,974,535,245,965,928,1037,19.335,23.741,12.505,42.975,46.895,42.223
,0,-1.2333020873591,0.000919304847277544,7.75053098475821,0.0000959179301079566,14991,7934,6030,2657,2764,4593,297.592,352.082,307.782,118.325,139.674,187.012
,0,-1.94033557094534,0.000919565851661903,4.58298096353143,0.000096219291677844,2573,1424,576,221,192,510,51.078,63.192,29.400,9.842,9.702,20.766
,0,-1.63384844050081,0.000923364714120369,5.0491552285631,0.0000967857338059757,3119,1854,697,449,474,371,61.916,82.274,35.576,19.995,23.953,15.106
,0,1.1208964408402,0.000923364714120369,4.48611721051391,0.0000970078269067708,623,370,305,863,725,695,12.367,16.419,15.568,38.432,36.637,28.298
,0,1.39327367002155,0.000923364714120369,2.18096195966605,0.0000970296800499121,152,81,33,187,146,184,3.017,3.594,1.684,8.328,7.378,7.492
phzG2_1,0,1.52538295241182,0.00092439053314659,1.85597643523582,0.0000974130432157757,106.5,65,26,162.5,141,127,2.114,2.884,1.327,7.237,7.125,5.171
phzG2_2,0,1.52538295241182,0.00092439053314659,1.85597643523582,0.0000974130432157757,106.5,65,26,162.5,141,127,2.114,2.884,1.327,7.237,7.125,5.171
phzE2_1,0,1.708950606424,0.000928128561901444,3.53096042810199,0.0000982219822551833,346,200.5,72,604.5,459.5,411.5,6.869,8.897,3.675,26.920,23.220,16.755
phzE2_2,0,1.708950606424,0.000928128561901444,3.53096042810199,0.0000982219822551833,346,200.5,72,604.5,459.5,411.5,6.869,8.897,3.675,26.920,23.220,16.755
,0,-1.34595665154047,0.000928128561901444,8.61208313182703,0.0000980812676334879,31620,17612,8866,4892,4738,7609,627.700,781.556,452.537,217.857,239.426,309.813
,0,-1.59888780959218,0.000929789807976273,2.85124487858789,0.0000985363770265509,834,274,171,108,75,106,16.556,12.159,8.728,4.810,3.790,4.316
